ID,GT_NO2
X6701,1.6203741400066803e+17
X6877,1.6207955162183168e+17
PD03,1.222890512949154e+17
TV03,1.2225040847350371e+17
X5561,1.0567956423941522e+17
X5953,1.0579062631996325e+17
X6701,1.057721231530585e+17
X6877,1.0579450718158459e+17
PD03,1.4111357977745026e+17
TV03,1.409051867016067e+17
X5561,1.2213672642898731e+17
X5953,1.2236867221456682e+17
X6701,1.2232662197265166e+17
X6877,1.2233210561280632e+17
PD03,1.0579352479244885e+17
TV03,1.0577149759261936e+17
X5561,1.0572697624692429e+17
X5953,1.0583328874811531e+17
X6701,1.0581824842017302e+17
X6877,1.0583177342461051e+17
PD03,1.0583184645254712e+17
TV03,9.575801838263134e+16
X5561,9.580112287525475e+16
X5953,9.585875740624742e+16
X6701,9.585046843671131e+16
X6877,9.585475219974723e+16
PD03,9.583425932745027e+16
TV03,9.58366058117054e+16
X5561,9.58173354060696e+16
X5953,9.585682319518066e+16
X6701,9.585354890922142e+16
X6877,9.58446446076018e+16
PD03,1.221429044703565e+17
TV03,1.2214324315551971e+17
X5561,1.2213892101676632e+17
X5953,1.2214283302170722e+17
X6701,1.221398339190392e+17
X6877,1.2214283144241987e+17
PD03,1.7653575610244637e+17
TV03,1.7621949773911357e+17
X5561,1.758344072199909e+17
X5953,1.768600214644556e+17
X6701,1.766918087331793e+17
X6877,1.7672852535011853e+17
PD03,1.6182333123097126e+17
TV03,1.614485222004172e+17
X5561,1.4037671793763606e+17
X5953,1.4094448411091643e+17
X6701,1.407836070329457e+17
X6877,1.6176513498081987e+17
PD03,1.2228951712117528e+17
TV03,1.4078780295923515e+17
X5561,1.2208991253897677e+17
X5953,1.2234020604550651e+17
X6701,1.222929604064295e+17
X6877,1.2230743138255357e+17
PD03,1.2230750441049018e+17
TV03,1.221717654170741e+17
X5561,1.2217166975934163e+17
X5953,1.221713552832616e+17
X6701,1.2217140690475773e+17
X6877,1.2217135370397426e+17
PD03,1.2217142673191086e+17
TV03,1.221717654170741e+17
X5561,1.6103097679416102e+17
X5953,1.61030662318081e+17
X6701,1.6103071393957712e+17
X6877,1.6103066073879363e+17
PD03,1.610069907885383e+17
TV03,1.6100400586522902e+17
X5561,1.6100583636293843e+17
X5953,1.610072891988178e+17
X6701,1.6098893848910013e+17
X6877,1.6100974502920512e+17
PD03,1.7655417670274854e+17
TV03,1.7634468093415306e+17
X5561,1.7581567457990227e+17
X5953,1.768545539789984e+17
X6701,1.7671733204218746e+17
X6877,1.7680682059153414e+17
PD03,1.7723615240570858e+17
TV03,1.7681958187106742e+17
X5561,1.61166072421219e+17
X5953,1.7735315615677088e+17
X6701,1.7721579667672528e+17
X6877,1.7725374496472806e+17
PD03,1.6168888162659776e+17
TV03,1.6144901885485136e+17
X5561,1.6144892319711888e+17
X5953,1.6144081768098026e+17
X6701,1.61448660342535e+17
X6877,1.6144860714175152e+17
PD03,1.7655190607020275e+17
TV03,1.7630557014605178e+17
X5561,1.757723593872956e+17
X5953,1.768358249530904e+17
X6701,1.766484549943452e+17
X6877,1.767295675651973e+17
PD03,1.7703457048658208e+17
TV03,1.768160119719064e+17
X5561,1.6113849253946262e+17
X5953,1.7736243336185382e+17
X6701,1.694999115037579e+17
X6877,1.7728865889728234e+17
PD03,1.4108274903204878e+17
TV03,1.4083944516937984e+17
X5561,1.2211124862605787e+17
X5953,1.4108963130878501e+17
X6701,1.3165496845681357e+17
X6877,1.4102394803499608e+17
PD03,1.410240210629327e+17
TV03,1.6151342164873434e+17
X5561,1.611174388480446e+17
X5953,1.6111712437196458e+17
X6701,1.611171759934607e+17
X6877,1.6111712279267722e+17
PD03,1.2216252613382317e+17
TV03,1.2212949009387822e+17
X5561,1.2202186364445406e+17
X5953,1.2225240021460371e+17
X6701,1.2222094056272947e+17
X6877,1.2222694736175995e+17
PD03,1.0577180143388731e+17
TV03,1.057482321325173e+17
X5561,1.056969056224738e+17
X5953,1.0581126797313955e+17
X6701,1.0579492643367742e+17
X6877,1.0580109690112384e+17
PD03,1.222593460070826e+17
TV03,1.2222742937471888e+17
X5561,1.2211335822578326e+17
X5953,1.2233777831518133e+17
X6701,1.2228690233428256e+17
X6877,1.2230424064556189e+17
PD03,1.2216916856725677e+17
TV03,1.2215572791692502e+17
X5561,1.2206664076256051e+17
X5953,1.2230495311921363e+17
X6701,1.2226544135124376e+17
X6877,1.2228248244550512e+17
PD03,1.4101167784039797e+17
TV03,1.512752508565229e+17
X5561,1.4058296856558789e+17
X5953,1.4058265408950787e+17
X6701,1.4097715670863123e+17
X6877,1.4100665389294187e+17
PD03,1.223328974758915e+17
TV03,1.2226432314358238e+17
X5561,1.2214122075891238e+17
X5953,1.2240030319242062e+17
X6701,1.2235794511361938e+17
X6877,1.223656044168205e+17
PD03,1.411160295085493e+17
TV03,1.2228061597654971e+17
X5561,1.4073244780100139e+17
X5953,1.4118224629190576e+17
X6701,1.4111702585934021e+17
X6877,1.4112867957041259e+17
PD03,1.4118011685529776e+17
TV03,1.4100841765100864e+17
X5561,1.4076656772090522e+17
X5953,1.4124453531339952e+17
X6701,1.4113866867737134e+17
X6877,1.4120569792110195e+17
PD03,1.2242112499921523e+17
TV03,1.2232735223639397e+17
X5561,1.222075633632753e+17
X5953,1.2243517876729957e+17
X6701,1.2238894113591854e+17
X6877,1.2241743179516493e+17
PD03,1.2233772487902275e+17
TV03,1.2230048579263797e+17
X5561,1.2218713955453184e+17
X5953,1.2241659273984376e+17
X6701,1.2239336230075635e+17
X6877,1.2239157529067858e+17
PD03,1.4104382667372616e+17
TV03,1.3157835457506907e+17
X5561,1.4070046241141838e+17
X5953,1.4111323811678733e+17
X6701,1.4104246250597013e+17
X6877,1.4106746566889875e+17
PD03,1.4093744955358613e+17
TV03,1.4075252512313701e+17
X5561,1.4053790328321466e+17
X5953,1.4101414387403909e+17
X6701,1.4094080154467565e+17
X6877,1.4096529131068422e+17
PD03,1.4094657544544286e+17
TV03,1.4085100420918888e+17
X5561,1.4061135410306947e+17
X5953,1.4106345995705339e+17
X6701,1.4094072076487245e+17
X6877,1.4100041985363698e+17
PD03,1.62159082805834e+17
TV03,1.619911683092796e+17
X5561,1.6163415180541555e+17
X5953,1.6239647551427357e+17
X6701,1.6229345622485494e+17
X6877,1.6233559451839008e+17
PD03,1.7786777805497408e+17
TV03,1.7730728745190944e+17
X5561,1.615715212000541e+17
X5953,1.7787138899940413e+17
X6701,1.6220263427676646e+17
X6877,1.7779508751516566e+17
PD03,1.6199952707733664e+17
TV03,1.6180652760842896e+17
X5561,1.6135357092839744e+17
X5953,1.6210421859829027e+17
X6701,1.6199002294199757e+17
X6877,1.620895943319253e+17
PD03,1.6173516718838298e+17
TV03,1.6173533914083648e+17
X5561,1.6121339698350637e+17
X5953,1.620135239350486e+17
X6701,1.6201357555654474e+17
X6877,1.619472759981954e+17
PD03,1.4090346289526742e+17
TV03,1.4074301483014483e+17
X5561,1.6127785037755213e+17
X5953,1.6201633751005674e+17
X6701,1.6201638913155286e+17
X6877,1.6194074383677866e+17
PD03,1.408318476735799e+17
TV03,1.4077578955938238e+17
X5561,1.4054112537794509e+17
X5953,1.4099193746130493e+17
X6701,1.4090979839631613e+17
X6877,1.4096151026430242e+17
PD03,1.3150370640936096e+17
TV03,1.2218362359408546e+17
X5561,1.4044989470840549e+17
X5953,1.3158352335729672e+17
X6701,1.3152043859011312e+17
X6877,1.3156181514920491e+17
PD03,1.5142774886491658e+17
TV03,1.4077359174914432e+17
X5561,1.4077349609141186e+17
X5953,1.6199866257023475e+17
X6701,1.6199871419173088e+17
X6877,1.619646039885664e+17
PD03,1.6215426101228214e+17
TV03,1.618063451302095e+17
X5561,1.6143844500668624e+17
X5953,1.622163136443889e+17
X6701,1.621016588468622e+17
X6877,1.6213931658836307e+17
PD03,1.4097595106237418e+17
TV03,1.4086264093878154e+17
X5561,1.4065336669201648e+17
X5953,1.4107535782824768e+17
X6701,1.4101997226413898e+17
X6877,1.4104093682988888e+17
PD03,1.409049737826394e+17
TV03,1.4077440351676314e+17
X5561,1.4049977043736778e+17
X5953,1.4098733729453803e+17
X6701,1.4090361181250037e+17
X6877,1.4095370789105243e+17
PD03,1.2228894444763718e+17
TV03,1.314950973837724e+17
X5561,1.2207050136917627e+17
X5953,1.2231378685652213e+17
X6701,1.2227565038912027e+17
X6877,1.222763134540988e+17
PD03,1.4102530629062325e+17
TV03,1.4090313312986438e+17
X5561,1.221469122758934e+17
X5953,1.3173989903603818e+17
X6701,1.3170445263078291e+17
X6877,1.3170662319564853e+17
PD03,1.223691938967679e+17
TV03,1.2231655117355502e+17
X5561,1.2219584121546075e+17
X5953,1.2242675189239424e+17
X6701,1.2237715695245864e+17
X6877,1.2238935674686096e+17
PD03,1.2240152807340251e+17
TV03,1.223400976366278e+17
X5561,1.2222248887184866e+17
X5953,1.2244834107177131e+17
X6701,1.2241889708741805e+17
X6877,1.2241306094940032e+17
PD03,1.2238170143219678e+17
TV03,1.223690546825468e+17
X5561,1.2224367638862933e+17
X5953,1.2247322749934248e+17
X6701,1.2243553463721571e+17
X6877,1.2245498880509683e+17
PD03,1.2235721519618006e+17
TV03,1.2233389168057235e+17
X5561,1.2218899350152838e+17
X5953,1.2244607095682338e+17
X6701,1.2240703341311002e+17
X6877,1.2243421365495632e+17
PD03,1.2239661725150189e+17
TV03,1.2231016812900027e+17
X5561,1.2217467319978504e+17
X5953,1.2241432854717307e+17
X6701,1.2236830663033776e+17
X6877,1.223882932798987e+17
PD03,1.223394417548139e+17
TV03,1.2231534844857958e+17
X5561,1.2219206579721686e+17
X5953,1.224432220214739e+17
X6701,1.2241050472194712e+17
X6877,1.2241258427800398e+17
PD03,1.2238762751022171e+17
TV03,1.2232073022517182e+17
X5561,1.221818791170658e+17
X5953,1.2244217679328915e+17
X6701,1.2240656944174573e+17
X6877,1.2239764246393338e+17
PD03,1.058182338757464e+17
TV03,1.058187623943134e+17
X5561,1.0574242887007165e+17
X5953,1.0586943780770901e+17
X6701,1.0584406184108144e+17
X6877,1.0585215278607606e+17
PD03,1.2228175172157058e+17
TV03,1.222384993480112e+17
X5561,1.2211847536100888e+17
X5953,1.2235791812980536e+17
X6701,1.2232044188536611e+17
X6877,1.2233336890006842e+17
PD03,1.2227601250654218e+17
TV03,1.2222533500418432e+17
X5561,1.2208270370922354e+17
X5953,1.2233692766569008e+17
X6701,1.2228117019620155e+17
X6877,1.2232151112228066e+17
PD03,1.1409368621337917e+17
TV03,1.1404967877775642e+17
X5561,1.057461303091691e+17
X5953,1.1414753723291763e+17
X6701,1.0584244429659922e+17
X6877,1.1412790662882162e+17
PD03,1.0582103153222542e+17
TV03,1.057814896907164e+17
X5561,1.2215853383778838e+17
X5953,1.2178656685121187e+17
X6701,1.2235417891350454e+17
X6877,1.058263619168541e+17
PD03,1.2231770035300472e+17
TV03,1.22275135423403e+17
X5561,1.2214346443010378e+17
X5953,1.2238617268217979e+17
X6701,1.2235368081360546e+17
X6877,1.2234161811719974e+17
PD03,1.2227794600533642e+17
TV03,1.2224271738424901e+17
X5561,1.221085708654034e+17
X5953,1.2236558897039211e+17
X6701,1.2232709480824666e+17
X6877,1.2235491350913267e+17
PD03,1.2229670587206371e+17
TV03,1.2220636188141886e+17
X5561,1.220854859662899e+17
X5953,1.223177066152593e+17
X6701,1.2227882784325848e+17
X6877,1.2226182063732024e+17
PD03,1.2225411505802842e+17
TV03,1.2216999060805376e+17
X5561,1.221715941779065e+17
X5953,1.2217288459137048e+17
X6701,1.2217104002125237e+17
X6877,1.2217066530849986e+17
PD03,1.2217249949213078e+17
TV03,1.2216537268213688e+17
X5561,1.2216264147037142e+17
X5953,1.2217124426813418e+17
X6701,1.2216767028878542e+17
X6877,1.22265172867457e+17
PD03,1.2230438716158534e+17
TV03,1.2226332678379454e+17
X5561,1.2210125784827272e+17
X5953,1.223496876820688e+17
X6701,1.223139159727378e+17
X6877,1.22332848703549e+17
PD03,1.4094768126863003e+17
TV03,1.4088532547446608e+17
X5561,1.2213319014626602e+17
X5953,1.2238257145484902e+17
X6701,1.223451603832125e+17
X6877,1.2237020675431965e+17
PD03,1.2223640980570406e+17
TV03,1.2222844258060107e+17
X5561,1.2207199633655328e+17
X5953,1.2233829762600507e+17
X6701,1.2230073293345746e+17
X6877,1.2232116931772282e+17
PD03,1.222512241595684e+17
TV03,1.2218096628275686e+17
X5561,1.2203957547966395e+17
X5953,1.222884983813184e+17
X6701,1.2224047494379136e+17
X6877,1.222628590177821e+17
PD03,1.2220886834199795e+17
TV03,1.2215910684961451e+17
X5561,1.2207279577752733e+17
X5953,1.223310211776452e+17
X6701,1.2228622826894213e+17
X6877,1.222719454779031e+17
PD03,1.4088781542594773e+17
TV03,1.2219702570295765e+17
X5561,1.4053957961585715e+17
X5953,1.4096360713906576e+17
X6701,1.4089664377934453e+17
X6877,1.4091630099395957e+17
PD03,1.4086358055635326e+17
TV03,1.4072177057578627e+17
X5561,1.4049073243718592e+17
X5953,1.4093760265322282e+17
X6701,1.4086408517232115e+17
X6877,1.4089921943701234e+17
PD03,1.40808933064521e+17
TV03,1.4062472765061157e+17
X5561,1.4043239408676126e+17
X5953,1.4086920786878938e+17
X6701,1.4082322604453917e+17
X6877,1.407792586874508e+17
PD03,1.2215077173233654e+17
TV03,1.2211723025098165e+17
X5561,1.2211713459324918e+17
X5953,1.2222496645850333e+17
X6701,1.2219032895128288e+17
X6877,1.2220991499037602e+17
PD03,1.5116524750141766e+17
TV03,1.509802512908545e+17
X5561,1.5097739738941878e+17
X5953,1.4782390978258195e+17
X6701,1.4782161882560403e+17
X6877,1.5124193942501523e+17
PD03,1.4072595433934912e+17
TV03,1.4067650191908269e+17
X5561,1.2206171007952816e+17
X5953,1.4091990816831504e+17
X6701,1.2228519521946952e+17
X6877,1.4089451013685502e+17
PD03,1.058155800849937e+17
TV03,1.22226397754346e+17
X5561,1.057316259194219e+17
X5953,1.0583194934576614e+17
X6701,1.0583571805922432e+17
X6877,1.0584022360930802e+17
PD03,1.0581288313066357e+17
TV03,1.2225383273518294e+17
X5561,1.0572359332134637e+17
X5953,1.0585550223936018e+17
X6701,1.0584274341943664e+17
X6877,1.05834763376484e+17
PD03,1.0579724942028341e+17
TV03,1.0577389578623221e+17
X5561,1.0572663627703667e+17
X5953,1.0583092942475949e+17
X6701,1.0581456402148957e+17
X6877,1.0582161515942536e+17
PD03,1.4105299949104976e+17
TV03,1.4080185144315736e+17
X5561,1.22078520774989e+17
X5953,1.2231365529609592e+17
X6701,1.222702278773109e+17
X6877,1.2231596157117134e+17
PD03,1.058419496008607e+17
TV03,1.0581628133829808e+17
X5561,1.0576879059619083e+17
X5953,1.0587984975180344e+17
X6701,1.0586921470128205e+17
X6877,1.0587614885337651e+17
PD03,1.0585112451983618e+17
TV03,1.0579982432550427e+17
X5561,1.0573540232235798e+17
X5953,1.058439636056125e+17
X6701,1.0585529668921462e+17
X6877,1.0586370525229517e+17
PD03,1.2231790865073851e+17
TV03,1.2225651765132325e+17
X5561,1.2212390350502294e+17
X5953,1.2238834960338595e+17
X6701,1.2234644821628707e+17
X6877,1.2235602636054994e+17
PD03,1.2229177026508682e+17
TV03,1.2218856171690714e+17
X5561,1.220393761588085e+17
X5953,1.2229412591198325e+17
X6701,1.2228234320932362e+17
X6877,1.2230379135202645e+17
PD03,1.4076479947246304e+17
TV03,1.3138927986338952e+17
X5561,1.4039120948818125e+17
X5953,1.4084893400459966e+17
X6701,1.4077816465687883e+17
X6877,1.4081371037191229e+17
PD03,1.4082432401452669e+17
TV03,1.4072170182918323e+17
X5561,1.2202532154030693e+17
X5953,1.4091458253093906e+17
X6701,1.2224939403793568e+17
X6877,1.4086801913924869e+17
PD03,1.2218820303295643e+17
TV03,1.221615486394292e+17
X5561,1.2202358688054051e+17
X5953,1.2226204915382694e+17
X6701,1.2222016643426198e+17
X6877,1.2224571732774694e+17
PD03,1.0574660548342011e+17
TV03,1.0573554588926662e+17
X5561,1.2203943629276115e+17
X5953,1.2227629166768992e+17
X6701,1.2222180391851224e+17
X6877,1.2223330197434373e+17
PD03,1.2222351917004269e+17
TV03,1.2216152623170552e+17
X5561,1.3127961651266382e+17
X5953,1.2228699085004256e+17
X6701,1.2225580087623634e+17
X6877,1.2226133774691778e+17
PD03,1.222549900642595e+17
TV03,1.2224657083039386e+17
X5561,1.2211901305474298e+17
X5953,1.2234612124423234e+17
X6701,1.2231298234746771e+17
X6877,1.2233122413137771e+17
PD03,1.2225276783549654e+17
TV03,1.2223312749305338e+17
X5561,1.2223303183532091e+17
X5953,1.2231969636286445e+17
X6701,1.2237750256225573e+17
X6877,1.2232144617111294e+17
PD03,1.2231638780091608e+17
TV03,1.2224187549227312e+17
X5561,1.2213429670776045e+17
X5953,1.2235672849172333e+17
X6701,1.2231994965856144e+17
X6877,1.2234666570091522e+17
PD03,1.2229957220638512e+17
TV03,1.2221839950036523e+17
X5561,1.4055010227795886e+17
X5953,1.2232936000697744e+17
X6701,1.4092001913787838e+17
X6877,1.4091070729448123e+17
PD03,1.223420559716958e+17
TV03,1.2225659875765298e+17
X5561,1.221006856683328e+17
X5953,1.223675982916695e+17
X6701,1.2229963744420936e+17
X6877,1.2235689924352827e+17
PD03,1.2234672395414574e+17
TV03,1.2227620168588715e+17
X5561,1.2213964121893733e+17
X5953,1.2240036371222915e+17
X6701,1.2236407680069062e+17
X6877,1.2238025949366438e+17
PD03,1.058683913027612e+17
TV03,1.0583107517881533e+17
X5561,9.58944617916326e+16
X5953,1.0091660306186173e+17
X6701,1.0090439169123698e+17
X6877,1.0587225998581314e+17
PD03,9.590517052196538e+16
TV03,9.588297681354853e+16
X5561,9.585067754908906e+16
X5953,9.596703697468016e+16
X6701,9.59776465516745e+16
X6877,9.593352859798248e+16
PD03,1.2239599214159994e+17
TV03,1.223374980109184e+17
X5561,1.221972641875033e+17
X5953,1.2243692729978331e+17
X6701,1.2239837643459952e+17
X6877,1.2245998257774056e+17
PD03,1.2238765865000976e+17
TV03,1.2233395738097749e+17
X5561,1.0577574718343525e+17
X5953,1.0590283179321814e+17
X6701,1.0590025698186378e+17
X6877,1.0592070628580864e+17
PD03,1.224301088303098e+17
TV03,1.2233830225263646e+17
X5561,1.0575931468995608e+17
X5953,1.1415086148454725e+17
X6701,1.0584723242168848e+17
X6877,1.224283488429616e+17
PD03,1.2236443156499347e+17
TV03,1.2233703432639043e+17
X5561,1.1400592950275947e+17
X5953,1.2248653242454152e+17
X6701,1.2243960011629566e+17
X6877,1.2245789832051672e+17
PD03,1.2239937594528371e+17
TV03,1.3157188659141314e+17
X5561,1.2218027985086682e+17
X5953,1.2242371756660226e+17
X6701,1.2234675863251014e+17
X6877,1.224531521030398e+17
PD03,1.4113349733755547e+17
TV03,1.4090005683670693e+17
X5561,1.406842156658721e+17
X5953,1.4114255460332557e+17
X6701,1.4107552868206258e+17
X6877,1.4111755260784338e+17
PD03,1.4100549684150747e+17
TV03,1.408463953160556e+17
X5561,1.4062595908135531e+17
X5953,1.4108432844164246e+17
X6701,1.41020851321642e+17
X6877,1.410132308674135e+17
PD03,1.4087591769694728e+17
TV03,1.4076257484630075e+17
X5561,1.312875850339066e+17
X5953,1.3163087931254203e+17
X6701,1.3164000298622507e+17
X6877,1.4101375133486918e+17
PD03,1.2238913722864627e+17
TV03,1.2225796663925458e+17
X5561,1.2213914888297128e+17
X5953,1.2238298861757968e+17
X6701,1.223228603515187e+17
X6877,1.2236753946377106e+17
PD03,1.2226361987271328e+17
TV03,1.2222234698460534e+17
X5561,1.2209285426752216e+17
X5953,1.2234685371558622e+17
X6701,1.222926979896749e+17
X6877,1.223146742371539e+17
PD03,1.2217283694036562e+17
TV03,1.2211467755980557e+17
X5561,1.2204510104301904e+17
X5953,1.223315442689558e+17
X6701,1.2228442683592206e+17
X6877,1.223116104377021e+17
PD03,1.2229919412209472e+17
TV03,1.2229604241549398e+17
X5561,1.4033792106132507e+17
X5953,1.2226288933705077e+17
X6701,1.2220966168339669e+17
X6877,1.2221878291973168e+17
PD03,1.2211547789779194e+17
TV03,1.2207872872666557e+17
X5561,1.2199406659906347e+17
X5953,1.2220777046833429e+17
X6701,1.2218503004521566e+17
X6877,1.2220148784095528e+17
PD03,1.2223529212590733e+17
TV03,1.221671830900181e+17
X5561,1.2202383246557466e+17
X5953,1.2228911225781395e+17
X6701,1.2224720735046686e+17
X6877,1.2217164271204933e+17
PD03,1.2211339833652795e+17
TV03,1.220702167158152e+17
X5561,1.402962618388953e+17
X5953,1.2218387683952462e+17
X6701,1.2214639625878501e+17
X6877,1.2217754772056981e+17
PD03,1.2211879689134776e+17
TV03,1.2208901431305293e+17
X5561,1.4033166682944478e+17
X5953,1.4079946673839262e+17
X6701,1.407365529805594e+17
X6877,1.407353523563185e+17
PD03,1.4086546995984822e+17
TV03,1.407059296908004e+17
X5561,1.61214368036152e+17
X5953,1.40937737466216e+17
X6701,1.617769609405037e+17
X6877,1.409072438806176e+17
PD03,1.6179429496590714e+17
TV03,1.615185330924072e+17
X5561,1.61133039487048e+17
X5953,1.6189798596271872e+17
X6701,1.6176323560562998e+17
X6877,1.6184065447701926e+17
PD03,1.512294120029939e+17
TV03,1.615388101665566e+17
X5561,1.5084837817048285e+17
X5953,1.514368112713199e+17
X6701,1.512916218765622e+17
X6877,1.5136217036631443e+17
PD03,1.2225946413027485e+17
TV03,1.2218174046943506e+17
X5561,1.2207080647704677e+17
X5953,1.2233546475794512e+17
X6701,1.222970766164211e+17
X6877,1.2231577245906042e+17
PD03,1.2221735738679414e+17
TV03,1.221786762861682e+17
X5561,1.4053607865613019e+17
X5953,1.2237708098801362e+17
X6701,1.2234308578902282e+17
X6877,1.2230143391071845e+17
PD03,1.2230458613221205e+17
TV03,1.2220276317347322e+17
X5561,1.2207001745548411e+17
